num_reads,coverage,n_detected,f_detected,smash_count_0,smash_count_1,smash_count_2,smash_count_3,smash_count_4
1646,3.2920,42707,0.8547,33,37,40,46,60
1647,3.2940,42707,0.8547,33,37,40,46,60
1648,3.2960,42712,0.8548,33,37,40,46,60
1649,3.2980,42718,0.8549,33,37,40,46,60
1650,3.3000,42718,0.8549,33,37,40,46,60
1651,3.3020,42718,0.8549,33,37,40,46,60
1652,3.3040,42722,0.8550,33,37,40,46,60
1653,3.3060,42778,0.8561,33,37,40,46,60
1654,3.3080,42778,0.8561,33,37,40,46,60
1655,3.3100,42782,0.8562,33,37,40,46,60
1656,3.3120,42782,0.8562,33,37,40,46,60
1657,3.3140,42782,0.8562,33,37,40,46,60
1658,3.3160,42790,0.8563,33,37,40,46,60
1659,3.3180,42860,0.8577,33,37,41,46,60
1660,3.3200,42860,0.8577,33,37,41,46,60
1661,3.3220,42860,0.8577,33,37,41,46,60
1662,3.3240,42860,0.8577,33,37,41,46,60
1663,3.3260,42860,0.8577,33,37,41,46,60
1664,3.3280,42860,0.8577,33,37,41,46,60
1665,3.3300,42867,0.8579,33,37,41,46,60
1666,3.3320,42867,0.8579,33,37,41,46,60
1667,3.3340,42933,0.8592,33,37,41,46,60
1668,3.3360,42933,0.8592,33,37,41,46,60
1669,3.3380,42933,0.8592,33,37,41,46,60
1670,3.3400,42946,0.8594,33,37,41,46,60
1671,3.3420,42946,0.8594,33,37,41,46,60
1672,3.3440,42946,0.8594,33,37,41,46,60
1673,3.3460,42986,0.8602,33,37,41,46,60
1674,3.3480,42986,0.8602,33,37,41,46,60
1675,3.3500,43001,0.8605,33,37,41,46,60
1676,3.3520,43001,0.8605,33,37,41,46,60
1677,3.3540,43020,0.8609,33,37,41,46,60
1678,3.3560,43043,0.8614,34,37,41,46,60
1679,3.3580,43043,0.8614,34,37,41,46,60
1680,3.3600,43043,0.8614,34,37,41,46,60
1681,3.3620,43047,0.8615,34,37,41,46,60
1682,3.3640,43092,0.8624,34,37,41,46,60
1683,3.3660,43113,0.8628,34,37,41,46,60
1684,3.3680,43113,0.8628,34,37,41,46,60
1685,3.3700,43169,0.8639,34,37,41,46,60
1686,3.3720,43174,0.8640,34,37,41,46,60
1687,3.3740,43174,0.8640,34,37,41,46,60
1688,3.3760,43174,0.8640,34,37,41,46,60
1689,3.3780,43174,0.8640,34,37,41,46,60
1690,3.3800,43212,0.8648,34,37,41,46,60
1691,3.3820,43220,0.8649,34,37,41,46,60
1692,3.3840,43220,0.8649,34,37,41,46,60
1693,3.3860,43220,0.8649,34,37,41,46,60
1694,3.3880,43261,0.8657,34,38,41,46,60
1695,3.3900,43263,0.8658,34,38,41,46,60
1696,3.3920,43263,0.8658,34,38,41,46,60
1697,3.3940,43320,0.8669,34,38,41,46,62
1698,3.3960,43320,0.8669,34,38,41,46,62
1699,3.3980,43320,0.8669,34,38,41,46,62
1700,3.4000,43320,0.8669,34,38,41,46,62
1701,3.4020,43347,0.8675,34,38,41,46,62
1702,3.4040,43347,0.8675,34,38,41,46,62
1703,3.4060,43347,0.8675,34,38,41,46,62
1704,3.4080,43350,0.8675,34,38,41,46,62
1705,3.4100,43350,0.8675,34,38,41,46,62
1706,3.4120,43380,0.8681,34,38,41,46,62
1707,3.4140,43403,0.8686,34,38,41,46,62
1708,3.4160,43430,0.8691,34,38,41,46,62
1709,3.4180,43431,0.8691,34,38,41,46,62
1710,3.4200,43431,0.8691,34,38,41,46,62
1711,3.4220,43431,0.8691,34,38,41,46,62
1712,3.4240,43431,0.8691,34,38,41,46,62
1713,3.4260,43431,0.8691,34,38,41,46,62
1714,3.4280,43490,0.8703,34,38,41,46,62
1715,3.4300,43490,0.8703,34,38,41,46,62
1716,3.4320,43499,0.8705,34,38,41,46,62
1717,3.4340,43513,0.8708,34,38,41,46,62
1718,3.4360,43546,0.8714,34,38,41,46,62
1719,3.4380,43546,0.8714,34,38,41,46,62
1720,3.4400,43546,0.8714,34,38,41,46,62
1721,3.4420,43546,0.8714,34,38,41,46,62
1722,3.4440,43553,0.8716,34,38,41,46,62
1723,3.4460,43553,0.8716,34,38,41,46,62
1724,3.4480,43553,0.8716,34,38,41,46,62
1725,3.4500,43553,0.8716,34,38,41,46,62
1726,3.4520,43576,0.8720,34,38,41,46,62
1727,3.4540,43576,0.8720,34,38,41,46,62
1728,3.4560,43576,0.8720,34,38,41,46,62
1729,3.4580,43576,0.8720,34,38,41,46,62
1730,3.4600,43576,0.8720,34,38,41,46,62
1731,3.4620,43576,0.8720,34,38,41,46,62
1732,3.4640,43607,0.8727,34,38,41,46,62
1733,3.4660,43618,0.8729,34,38,41,46,62
1734,3.4680,43618,0.8729,34,38,41,46,62
1735,3.4700,43618,0.8729,34,38,41,46,62
1736,3.4720,43627,0.8731,34,38,41,46,62
1737,3.4740,43627,0.8731,34,38,41,46,62
1738,3.4760,43627,0.8731,34,38,41,46,62
1739,3.4780,43627,0.8731,34,38,41,46,62
1740,3.4800,43627,0.8731,34,38,41,46,62
1741,3.4820,43627,0.8731,34,38,41,46,62
1742,3.4840,43627,0.8731,34,38,41,46,62
1743,3.4860,43627,0.8731,34,38,41,46,62
1744,3.4880,43640,0.8733,34,38,41,46,62
1745,3.4900,43640,0.8733,34,38,41,46,62
1746,3.4920,43640,0.8733,34,38,41,46,62
1747,3.4940,43640,0.8733,34,38,41,46,62
1748,3.4960,43642,0.8734,34,38,41,46,62
1749,3.4980,43642,0.8734,34,38,41,46,62
1750,3.5000,43649,0.8735,34,38,41,46,62
1751,3.5020,43678,0.8741,34,38,41,46,62
1752,3.5040,43682,0.8742,34,38,41,46,62
1753,3.5060,43682,0.8742,34,38,41,46,62
1754,3.5080,43682,0.8742,34,38,41,46,62
1755,3.5100,43699,0.8745,35,38,41,46,62
1756,3.5120,43768,0.8759,35,38,41,46,63
1757,3.5140,43768,0.8759,35,38,41,46,63
1758,3.5160,43768,0.8759,35,38,41,46,63
1759,3.5180,43768,0.8759,35,38,41,46,63
1760,3.5200,43768,0.8759,35,38,41,46,63
1761,3.5220,43768,0.8759,35,38,41,46,63
1762,3.5240,43768,0.8759,35,38,41,46,63
1763,3.5260,43768,0.8759,35,38,41,46,63
1764,3.5280,43806,0.8766,35,38,42,48,63
1765,3.5300,43806,0.8766,35,38,42,48,63
1766,3.5320,43828,0.8771,35,38,42,48,63
1767,3.5340,43829,0.8771,35,38,42,48,64
1768,3.5360,43845,0.8774,35,38,42,48,64
1769,3.5380,43845,0.8774,35,38,42,48,64
1770,3.5400,43845,0.8774,35,38,42,48,64
1771,3.5420,43859,0.8777,35,38,42,48,64
1772,3.5440,43863,0.8778,35,38,42,48,64
1773,3.5460,43863,0.8778,35,38,42,48,64
1774,3.5480,43863,0.8778,35,38,42,48,64
1775,3.5500,43863,0.8778,35,38,42,48,64
1776,3.5520,43863,0.8778,35,38,42,48,64
1777,3.5540,43868,0.8779,35,38,42,48,64
1778,3.5560,43876,0.8780,35,38,42,48,64
1779,3.5580,43885,0.8782,35,38,42,48,64
1780,3.5600,43921,0.8789,35,38,42,48,64
1781,3.5620,43935,0.8792,35,38,42,48,64
1782,3.5640,43935,0.8792,35,38,42,48,64
1783,3.5660,43935,0.8792,35,38,42,48,64
1784,3.5680,43935,0.8792,35,38,42,48,64
1785,3.5700,43940,0.8793,35,38,42,48,64
1786,3.5720,43940,0.8793,35,38,42,48,64
1787,3.5740,43960,0.8797,35,38,42,48,64
1788,3.5760,43972,0.8800,35,38,42,49,64
1789,3.5780,43974,0.8800,35,38,42,49,64
1790,3.5800,43974,0.8800,35,38,42,49,64
1791,3.5820,43974,0.8800,35,38,42,49,64
1792,3.5840,43974,0.8800,35,38,42,49,64
1793,3.5860,43974,0.8800,35,38,42,49,64
1794,3.5880,43974,0.8800,35,38,42,49,64
1795,3.5900,43981,0.8801,35,38,42,49,64
1796,3.5920,43981,0.8801,35,38,42,49,64
1797,3.5940,44004,0.8806,35,38,42,49,64
1798,3.5960,44004,0.8806,35,38,42,49,64
1799,3.5980,44015,0.8808,35,38,42,49,64
1800,3.6000,44020,0.8809,35,38,42,49,64
1801,3.6020,44020,0.8809,35,38,42,49,64
1802,3.6040,44020,0.8809,35,38,42,49,64
1803,3.6060,44020,0.8809,35,38,42,49,64
1804,3.6080,44020,0.8809,35,38,42,49,64
1805,3.6100,44049,0.8815,35,38,42,49,64
1806,3.6120,44055,0.8816,36,38,42,49,64
1807,3.6140,44055,0.8816,36,38,42,49,64
1808,3.6160,44069,0.8819,36,38,42,49,64
1809,3.6180,44091,0.8823,36,38,42,49,64
1810,3.6200,44091,0.8823,36,38,42,49,64
1811,3.6220,44091,0.8823,36,38,42,49,64
1812,3.6240,44091,0.8823,36,38,42,49,64
1813,3.6260,44091,0.8823,36,38,42,49,64
1814,3.6280,44091,0.8823,36,38,42,49,64
1815,3.6300,44091,0.8823,36,38,42,49,64
1816,3.6320,44100,0.8825,36,38,42,49,64
1817,3.6340,44100,0.8825,36,38,42,49,64
1818,3.6360,44100,0.8825,36,38,42,49,64
1819,3.6380,44107,0.8827,36,38,42,49,64
1820,3.6400,44114,0.8828,36,38,42,49,64
1821,3.6420,44114,0.8828,36,38,42,49,64
1822,3.6440,44114,0.8828,36,38,42,49,64
1823,3.6460,44114,0.8828,36,38,42,49,64
1824,3.6480,44126,0.8830,36,38,42,49,64
1825,3.6500,44126,0.8830,36,38,42,49,64
1826,3.6520,44126,0.8830,36,38,42,49,64
1827,3.6540,44128,0.8831,36,38,42,49,64
1828,3.6560,44128,0.8831,36,38,42,49,64
1829,3.6580,44137,0.8833,36,38,42,49,64
1830,3.6600,44137,0.8833,36,38,42,49,64
1831,3.6620,44137,0.8833,36,38,42,49,64
1832,3.6640,44154,0.8836,36,38,42,49,64
1833,3.6660,44154,0.8836,36,38,42,49,64
1834,3.6680,44154,0.8836,36,38,42,49,64
1835,3.6700,44154,0.8836,36,38,42,49,64
1836,3.6720,44156,0.8837,36,38,42,49,64
1837,3.6740,44158,0.8837,36,38,42,49,64
1838,3.6760,44158,0.8837,36,38,42,49,64
1839,3.6780,44158,0.8837,36,38,42,49,64
1840,3.6800,44163,0.8838,36,38,42,49,64
1841,3.6820,44163,0.8838,36,38,42,49,64
1842,3.6840,44163,0.8838,36,38,42,49,64
1843,3.6860,44163,0.8838,36,38,42,49,64
1844,3.6880,44164,0.8838,36,38,42,49,64
1845,3.6900,44191,0.8844,36,38,42,49,64
1846,3.6920,44191,0.8844,36,38,42,49,64
1847,3.6940,44191,0.8844,36,38,42,49,64
1848,3.6960,44193,0.8844,36,38,42,49,64
1849,3.6980,44193,0.8844,36,38,42,49,64
1850,3.7000,44193,0.8844,36,38,42,49,64
1851,3.7020,44193,0.8844,36,38,42,49,64
1852,3.7040,44193,0.8844,36,38,42,49,64
1853,3.7060,44217,0.8849,36,38,42,49,64
1854,3.7080,44217,0.8849,36,38,42,49,64
1855,3.7100,44217,0.8849,36,38,42,49,64
1856,3.7120,44217,0.8849,36,38,42,49,64
1857,3.7140,44221,0.8850,36,38,42,49,64
1858,3.7160,44221,0.8850,36,38,42,49,64
1859,3.7180,44221,0.8850,36,38,42,49,64
1860,3.7200,44237,0.8853,36,38,42,49,64
1861,3.7220,44241,0.8854,36,38,42,49,64
1862,3.7240,44241,0.8854,36,38,42,49,64
1863,3.7260,44241,0.8854,36,38,42,49,64
1864,3.7280,44241,0.8854,36,38,42,49,64
1865,3.7300,44244,0.8854,36,38,42,49,64
1866,3.7320,44265,0.8858,36,38,42,49,64
1867,3.7340,44288,0.8863,36,38,42,49,64
1868,3.7360,44288,0.8863,36,38,42,49,64
1869,3.7380,44288,0.8863,36,38,42,49,64
1870,3.7400,44288,0.8863,36,38,42,49,64
1871,3.7420,44288,0.8863,36,38,42,49,64
1872,3.7440,44298,0.8865,36,38,42,49,64
1873,3.7460,44298,0.8865,36,38,42,49,64
1874,3.7480,44318,0.8869,36,38,42,49,64
1875,3.7500,44318,0.8869,36,38,42,49,64
1876,3.7520,44325,0.8870,36,38,42,49,64
1877,3.7540,44342,0.8874,36,38,42,49,64
1878,3.7560,44342,0.8874,36,38,42,49,64
1879,3.7580,44355,0.8876,36,38,42,49,64
1880,3.7600,44355,0.8876,36,38,42,49,64
1881,3.7620,44355,0.8876,36,38,42,49,64
1882,3.7640,44398,0.8885,36,38,42,49,64
1883,3.7660,44398,0.8885,36,38,42,49,64
1884,3.7680,44398,0.8885,36,38,42,49,64
1885,3.7700,44398,0.8885,36,38,42,49,64
1886,3.7720,44416,0.8889,36,38,42,49,64
1887,3.7740,44416,0.8889,36,38,42,49,64
1888,3.7760,44441,0.8894,36,38,42,49,64
1889,3.7780,44441,0.8894,36,38,42,49,64
1890,3.7800,44441,0.8894,36,38,42,49,64
1891,3.7820,44441,0.8894,36,38,42,49,64
1892,3.7840,44475,0.8900,36,39,42,49,64
1893,3.7860,44475,0.8900,36,39,42,49,64
1894,3.7880,44475,0.8900,36,39,42,49,64
1895,3.7900,44475,0.8900,36,39,42,49,64
1896,3.7920,44475,0.8900,36,39,42,49,64
1897,3.7940,44475,0.8900,36,39,42,49,64
1898,3.7960,44475,0.8900,36,39,42,49,64
1899,3.7980,44475,0.8900,36,39,42,49,64
1900,3.8000,44475,0.8900,36,39,42,49,64
1901,3.8020,44485,0.8902,36,39,42,49,64
1902,3.8040,44485,0.8902,36,39,42,49,64
1903,3.8060,44485,0.8902,36,39,42,49,64
1904,3.8080,44516,0.8909,36,39,43,49,64
1905,3.8100,44516,0.8909,36,39,43,49,64
1906,3.8120,44516,0.8909,36,39,43,49,64
1907,3.8140,44516,0.8909,36,39,43,49,64
1908,3.8160,44516,0.8909,36,39,43,49,64
1909,3.8180,44516,0.8909,36,39,43,49,64
1910,3.8200,44516,0.8909,36,39,43,49,64
1911,3.8220,44516,0.8909,36,39,43,49,64
1912,3.8240,44524,0.8910,36,39,43,49,64
1913,3.8260,44524,0.8910,36,39,43,49,64
1914,3.8280,44546,0.8915,36,39,43,49,64
1915,3.8300,44546,0.8915,36,39,43,49,64
1916,3.8320,44546,0.8915,36,39,43,49,64
1917,3.8340,44546,0.8915,36,39,43,49,64
1918,3.8360,44546,0.8915,36,39,43,49,64
1919,3.8380,44546,0.8915,36,39,43,49,64
1920,3.8400,44546,0.8915,36,39,43,49,64
1921,3.8420,44590,0.8923,36,39,43,49,64
1922,3.8440,44590,0.8923,36,39,43,49,64
1923,3.8460,44590,0.8923,36,39,43,49,64
1924,3.8480,44590,0.8923,36,39,43,49,64
1925,3.8500,44594,0.8924,36,39,43,49,64
1926,3.8520,44596,0.8925,36,39,43,49,64
1927,3.8540,44596,0.8925,36,39,43,49,64
1928,3.8560,44600,0.8925,36,39,43,49,64
1929,3.8580,44600,0.8925,36,39,43,49,64
1930,3.8600,44626,0.8931,36,39,43,49,64
1931,3.8620,44626,0.8931,36,39,43,49,64
1932,3.8640,44626,0.8931,36,39,43,49,64
1933,3.8660,44629,0.8931,36,39,43,49,64
1934,3.8680,44635,0.8932,36,39,43,49,64
1935,3.8700,44635,0.8932,36,39,43,49,64
1936,3.8720,44635,0.8932,36,39,43,49,64
1937,3.8740,44635,0.8932,36,39,43,49,64
1938,3.8760,44642,0.8934,36,39,43,49,64
1939,3.8780,44642,0.8934,36,39,43,49,64
1940,3.8800,44658,0.8937,36,39,43,49,64
1941,3.8820,44658,0.8937,36,39,43,49,64
1942,3.8840,44658,0.8937,36,39,43,49,64
1943,3.8860,44660,0.8937,36,39,43,49,64
1944,3.8880,44668,0.8939,36,39,43,49,64
1945,3.8900,44668,0.8939,36,39,43,49,64
1946,3.8920,44711,0.8948,36,39,43,49,64
1947,3.8940,44711,0.8948,36,39,43,49,64
1948,3.8960,44711,0.8948,36,39,43,49,64
1949,3.8980,44715,0.8948,36,39,43,49,64
1950,3.9000,44749,0.8955,36,39,43,49,64
1951,3.9020,44761,0.8958,36,39,43,49,64
1952,3.9040,44761,0.8958,36,39,43,49,64
1953,3.9060,44761,0.8958,36,39,43,49,64
1954,3.9080,44761,0.8958,36,39,43,49,64
1955,3.9100,44761,0.8958,36,39,43,49,64
1956,3.9120,44777,0.8961,36,39,43,49,64
1957,3.9140,44817,0.8969,36,39,43,49,64
1958,3.9160,44821,0.8970,36,39,43,49,64
1959,3.9180,44821,0.8970,36,39,43,49,64
1960,3.9200,44821,0.8970,36,39,43,49,64
1961,3.9220,44823,0.8970,36,39,43,49,64
1962,3.9240,44823,0.8970,36,39,43,49,64
1963,3.9260,44823,0.8970,36,39,43,49,64
1964,3.9280,44823,0.8970,36,39,43,49,64
1965,3.9300,44843,0.8974,36,39,44,49,64
1966,3.9320,44843,0.8974,36,39,44,49,64
1967,3.9340,44843,0.8974,36,39,44,49,64
1968,3.9360,44843,0.8974,36,39,44,49,64
1969,3.9380,44843,0.8974,36,39,44,49,64
1970,3.9400,44843,0.8974,36,39,44,49,64
1971,3.9420,44843,0.8974,36,39,44,49,64
1972,3.9440,44901,0.8986,36,39,44,49,65
1973,3.9460,44901,0.8986,36,39,44,49,65
1974,3.9480,44911,0.8988,36,39,44,49,65
1975,3.9500,44911,0.8988,36,39,44,49,65
1976,3.9520,44911,0.8988,36,39,44,49,65
1977,3.9540,44934,0.8992,36,39,44,49,65
1978,3.9560,44941,0.8994,36,39,44,49,65
1979,3.9580,44941,0.8994,36,39,44,49,65
1980,3.9600,44974,0.9000,36,39,44,49,65
